Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHome,FTAway,FTResult,OddHome,OddDraw,OddAway,Over25,Under25
E0,2011-10-22,Wolves,Swansea,1620.72,1617.28,0.0,0.0,3.0,6.0,2.0,2.0,D,2.0,3.4,3.8,1.97,1.8
D1,2011-10-23,Hannover,Bayern Munich,1742.18,1923.43,4.0,7.0,7.0,13.0,2.0,1.0,H,9.0,4.5,1.36,1.58,2.26
D1,2011-10-23,Leverkusen,Schalke 04,1788.37,1760.98,4.0,7.0,6.0,6.0,0.0,1.0,A,2.0,3.5,3.6,1.7,2.1
E0,2011-10-23,Arsenal,Stoke,1820.33,1705.23,6.0,9.0,4.0,7.0,3.0,1.0,H,1.53,4.0,6.5,1.75,2.03
E0,2011-10-23,Blackburn,Tottenham,1654.92,1819.92,1.0,5.0,7.0,13.0,1.0,2.0,A,4.0,3.5,1.91,1.78,2.0
E0,2011-10-23,Fulham,Everton,1741.49,1753.63,4.0,6.0,0.0,4.0,1.0,3.0,A,2.25,3.25,3.3,2.2,1.64
E0,2011-10-23,Man United,Man City,1974.77,1856.12,5.0,11.0,9.0,13.0,1.0,6.0,A,2.0,3.4,3.8,1.76,2.02
E0,2011-10-23,QPR,Chelsea,1585.94,1905.15,2.0,6.0,9.0,12.0,1.0,0.0,H,9.5,5.0,1.33,1.66,2.16
I1,2011-10-23,Bologna,Lazio,1509.94,1661.25,3.0,4.0,7.0,10.0,0.0,2.0,A,3.5,3.3,2.1,2.13,1.68
I1,2011-10-23,Cagliari,Napoli,1586.2,1724.13,5.0,8.0,4.0,7.0,0.0,0.0,D,2.8,3.25,2.5,2.16,1.66
I1,2011-10-23,Inter,Chievo,1733.83,1594.18,3.0,4.0,5.0,8.0,1.0,0.0,H,1.55,3.75,6.5,1.85,1.93
I1,2011-10-23,Lecce,Milan,1507.22,1760.18,1.0,4.0,6.0,7.0,3.0,4.0,A,7.0,4.0,1.5,1.91,1.86
I1,2011-10-23,Parma,Atalanta,1590.2,1559.66,6.0,9.0,4.0,10.0,1.0,2.0,A,2.1,3.2,3.6,2.08,1.71
I1,2011-10-23,Roma,Palermo,1667.67,1611.46,6.0,8.0,4.0,7.0,1.0,0.0,H,1.73,3.5,5.0,1.86,1.91
I1,2011-10-23,Siena,Cesena,1538.58,1513.36,4.0,5.0,2.0,2.0,2.0,0.0,H,1.83,3.4,4.5,2.3,1.57
I1,2011-10-23,Udinese,Novara,1703.47,1478.31,5.0,9.0,1.0,4.0,3.0,0.0,H,1.44,4.2,7.5,1.77,2.01
F1,2011-10-23,Auxerre,Rennes,1693.68,1674.12,4.0,6.0,4.0,8.0,0.0,1.0,A,2.4,3.2,3.0,2.07,1.73
F1,2011-10-23,Lille,Lyon,1780.22,1776.98,7.0,9.0,6.0,9.0,3.0,1.0,H,2.3,3.1,3.2,1.97,1.8
F1,2011-10-23,Paris SG,Dijon,1733.58,1533.84,9.0,13.0,2.0,5.0,2.0,0.0,H,1.25,5.5,12.0,1.71,2.09
SP1,2011-10-23,Ath Madrid,Mallorca,1759.8,1666.85,2.0,8.0,5.0,5.0,1.0,1.0,D,1.44,4.2,7.5,1.77,2.01
SP1,2011-10-23,Betis,Vallecano,1685.75,1630.31,0.0,6.0,1.0,4.0,0.0,2.0,A,1.73,3.6,4.75,2.0,1.78
SP1,2011-10-23,Osasuna,Zaragoza,1702.64,1680.73,2.0,3.0,5.0,8.0,3.0,0.0,H,1.91,3.4,4.0,2.15,1.67
SP1,2011-10-23,Sociedad,Getafe,1637.54,1649.47,0.0,3.0,4.0,4.0,0.0,0.0,D,2.3,3.2,3.2,2.13,1.68
SP1,2011-10-23,Valencia,Ath Bilbao,1823.32,1717.87,4.0,8.0,7.0,7.0,1.0,1.0,D,1.67,3.75,5.0,1.79,2.0
SP1,2011-10-23,Villarreal,Levante,1742.66,1708.5,3.0,6.0,9.0,15.0,0.0,3.0,A,1.91,3.3,4.2,2.03,1.75
I1,2011-10-25,Juventus,Fiorentina,1690.77,1645.82,5.0,7.0,2.0,6.0,2.0,1.0,H,1.67,3.6,5.5,1.99,1.79
SP1,2011-10-25,Granada,Barcelona,1575.64,2061.11,1.0,2.0,7.0,11.0,0.0,1.0,A,23.0,9.0,1.1,1.36,2.93
SP1,2011-10-25,Sevilla,Santander,1762.43,1661.13,5.0,9.0,1.0,3.0,2.0,2.0,D,1.4,4.5,7.5,1.82,1.96
SP1,2011-10-26,Getafe,Osasuna,1649.47,1702.64,2.0,5.0,4.0,6.0,2.0,2.0,D,1.95,3.3,4.0,2.11,1.7
SP1,2011-10-26,Levante,Sociedad,1708.5,1637.54,9.0,15.0,1.0,4.0,3.0,2.0,H,1.73,3.5,5.0,2.15,1.68
SP1,2011-10-26,Mallorca,Sp Gijon,1666.85,1648.86,3.0,6.0,3.0,4.0,1.0,2.0,A,2.0,3.3,3.8,2.17,1.65
SP1,2011-10-26,Real Madrid,Villarreal,1999.84,1742.66,9.0,13.0,2.0,6.0,3.0,0.0,H,1.13,8.0,21.0,1.26,3.57
SP1,2011-10-26,Vallecano,Malaga,1630.31,1726.51,4.0,4.0,3.0,7.0,2.0,0.0,H,2.9,3.3,2.4,1.97,1.8
SP1,2011-10-26,Zaragoza,Valencia,1680.73,1823.32,4.0,5.0,5.0,6.0,0.0,1.0,A,3.3,3.3,2.2,1.95,1.82
I1,2011-10-26,Atalanta,Inter,1573.42,1733.78,4.0,10.0,3.0,6.0,1.0,1.0,D,3.2,3.25,2.25,2.0,1.78
I1,2011-10-26,Cesena,Cagliari,1509.35,1580.69,2.0,2.0,5.0,6.0,1.0,1.0,D,2.7,3.1,2.7,2.28,1.6
I1,2011-10-26,Chievo,Bologna,1575.47,1545.84,2.0,8.0,3.0,4.0,0.0,1.0,A,1.8,3.25,5.0,2.27,1.59
I1,2011-10-26,Genoa,Roma,1615.83,1660.65,2.0,5.0,6.0,10.0,2.0,1.0,H,2.6,3.2,2.75,1.88,1.89
I1,2011-10-26,Lazio,Catania,1693.18,1608.98,9.0,13.0,5.0,6.0,1.0,1.0,D,1.67,3.6,5.5,1.84,1.93
I1,2011-10-26,Milan,Parma,1792.49,1603.0,6.0,10.0,6.0,6.0,4.0,1.0,H,1.33,4.75,10.0,1.67,2.14
I1,2011-10-26,Napoli,Udinese,1721.11,1718.17,4.0,5.0,7.0,9.0,2.0,0.0,H,2.05,3.25,3.75,2.08,1.72
I1,2011-10-26,Novara,Siena,1474.78,1571.19,1.0,4.0,4.0,8.0,1.0,1.0,D,2.4,3.2,3.0,2.1,1.71
I1,2011-10-27,Palermo,Lecce,1611.53,1508.12,3.0,7.0,1.0,1.0,2.0,0.0,H,1.53,4.0,6.25,1.76,2.02
SP1,2011-10-27,Ath Bilbao,Ath Madrid,1717.87,1759.8,7.0,8.0,3.0,6.0,3.0,0.0,H,2.38,3.4,2.88,1.87,1.9
SP1,2011-10-27,Espanol,Betis,1656.01,1685.75,6.0,9.0,0.0,3.0,1.0,0.0,H,2.2,3.3,3.3,2.04,1.75
D1,2011-10-28,Freiburg,Leverkusen,1630.83,1788.37,3.0,3.0,4.0,4.0,0.0,1.0,A,3.3,3.5,2.1,1.72,2.09
D1,2011-10-29,Bayern Munich,Nurnberg,1923.43,1685.9,4.0,10.0,2.0,3.0,4.0,0.0,H,1.17,7.0,16.0,1.43,2.65
D1,2011-10-29,Mainz,Werder Bremen,1694.84,1740.26,2.0,2.0,1.0,5.0,1.0,3.0,A,2.7,3.4,2.5,1.72,2.07
D1,2011-10-29,MGladbach,Hannover,1694.37,1742.18,1.0,7.0,6.0,10.0,2.0,1.0,H,2.0,3.4,3.75,1.98,1.8
D1,2011-10-29,Schalke 04,Hoffenheim,1760.98,1710.47,6.0,9.0,4.0,7.0,3.0,1.0,H,1.95,3.3,4.0,1.85,1.93
D1,2011-10-29,Stuttgart,Dortmund,1748.71,1830.42,7.0,10.0,9.0,12.0,1.0,1.0,D,3.3,3.3,2.2,1.85,1.92
D1,2011-10-29,Wolfsburg,Hertha,1687.42,1709.17,4.0,7.0,4.0,5.0,2.0,3.0,A,2.2,3.4,3.2,1.7,2.1
E0,2011-10-29,Chelsea,Arsenal,1905.15,1820.33,6.0,9.0,6.0,9.0,3.0,5.0,A,1.62,4.0,5.5,1.67,2.15
E0,2011-10-29,Everton,Man United,1753.63,1974.77,3.0,6.0,4.0,8.0,0.0,1.0,A,4.5,3.6,1.8,1.84,1.94
E0,2011-10-29,Man City,Wolves,1856.12,1620.72,9.0,13.0,1.0,1.0,3.0,1.0,H,1.17,7.0,19.0,1.39,2.8
E0,2011-10-29,Norwich,Blackburn,1583.23,1654.92,4.0,10.0,1.0,4.0,3.0,3.0,D,1.91,3.6,4.0,1.85,1.92
E0,2011-10-29,Sunderland,Aston Villa,1662.54,1737.32,4.0,7.0,3.0,5.0,2.0,2.0,D,2.1,3.3,3.6,2.02,1.76
E0,2011-10-29,Swansea,Bolton,1617.28,1634.2,4.0,7.0,3.0,3.0,3.0,1.0,H,2.1,3.3,3.6,1.89,1.88
E0,2011-10-29,West Brom,Liverpool,1654.86,1809.61,7.0,8.0,5.0,8.0,0.0,2.0,A,4.0,3.3,2.0,1.99,1.79
E0,2011-10-29,Wigan,Fulham,1633.35,1741.49,0.0,0.0,3.0,5.0,0.0,2.0,A,2.88,3.25,2.5,2.1,1.7
F1,2011-10-29,Ajaccio,Bordeaux,1505.79,1657.1,1.0,2.0,2.0,3.0,0.0,2.0,A,3.6,3.1,2.15,2.12,1.69
F1,2011-10-29,Brest,Lorient,1574.06,1673.05,3.0,4.0,4.0,6.0,3.0,1.0,H,2.6,3.0,2.9,2.45,1.51
F1,2011-10-29,Dijon,Marseille,1533.84,1771.02,1.0,5.0,5.0,9.0,2.0,3.0,A,4.2,3.3,1.91,2.09,1.71
F1,2011-10-29,Evian Thonon Gaillard,Auxerre,1536.87,1693.68,2.0,2.0,1.0,5.0,3.0,1.0,H,2.6,3.1,2.8,2.13,1.66
F1,2011-10-29,Lyon,St Etienne,1776.98,1616.93,3.0,6.0,7.0,9.0,2.0,0.0,H,1.62,3.6,6.0,1.98,1.8
F1,2011-10-29,Montpellier,Nancy,1651.19,1609.02,7.0,10.0,4.0,5.0,2.0,0.0,H,1.57,3.75,6.25,2.07,1.73
F1,2011-10-29,Paris SG,Caen,1733.58,1633.77,9.0,15.0,2.0,8.0,4.0,2.0,H,1.33,4.5,10.5,1.78,2.0
I1,2011-10-29,Catania,Napoli,1608.98,1721.11,5.0,7.0,4.0,8.0,2.0,1.0,H,2.9,3.1,2.5,2.22,1.62
I1,2011-10-29,Inter,Juventus,1733.78,1690.77,4.0,7.0,5.0,9.0,1.0,2.0,A,2.5,3.2,2.88,2.08,1.72
I1,2011-10-29,Roma,Milan,1660.65,1792.49,3.0,9.0,9.0,12.0,2.0,3.0,A,2.75,3.2,2.6,2.03,1.75
SP1,2011-10-29,Barcelona,Mallorca,2061.11,1666.85,7.0,13.0,2.0,6.0,5.0,0.0,H,1.06,11.0,34.0,1.28,3.44
SP1,2011-10-29,Sociedad,Real Madrid,1637.54,1999.84,1.0,1.0,9.0,15.0,0.0,1.0,A,15.0,7.0,1.17,1.38,2.87
SP1,2011-10-29,Valencia,Getafe,1823.32,1649.47,5.0,8.0,3.0,6.0,3.0,1.0,H,1.44,4.33,7.0,1.81,1.96
SP1,2011-10-29,Villarreal,Vallecano,1742.66,1630.31,1.0,3.0,6.0,7.0,2.0,0.0,H,2.0,3.4,3.75,1.95,1.83
F1,2011-10-30,Nice,Sochaux,1580.43,1644.43,4.0,5.0,4.0,4.0,1.0,1.0,D,2.2,3.2,3.4,2.11,1.7
F1,2011-10-30,Toulouse,Rennes,1656.55,1674.12,2.0,6.0,6.0,10.0,1.0,0.0,H,2.5,3.0,3.0,2.29,1.57
F1,2011-10-30,Valenciennes,Lille,1623.11,1780.22,3.0,5.0,9.0,11.0,0.0,0.0,D,3.2,3.2,2.3,2.12,1.68
SP1,2011-10-30,Ath Madrid,Zaragoza,1759.8,1680.73,2.0,3.0,3.0,5.0,3.0,1.0,H,1.4,4.5,8.0,1.67,2.16
SP1,2011-10-30,Malaga,Espanol,1726.51,1656.01,0.0,4.0,9.0,9.0,2.0,1.0,H,1.73,3.5,5.0,1.92,1.85
SP1,2011-10-30,Osasuna,Levante,1702.64,1708.5,4.0,6.0,9.0,15.0,2.0,0.0,H,2.3,3.2,3.2,2.1,1.7
SP1,2011-10-30,Santander,Betis,1661.13,1685.75,1.0,3.0,0.0,0.0,1.0,0.0,H,2.6,3.2,2.75,2.08,1.71
SP1,2011-10-30,Sp Gijon,Ath Bilbao,1648.86,1717.87,6.0,7.0,7.0,11.0,1.0,1.0,D,2.6,3.2,2.75,2.03,1.75
I1,2011-10-30,Bologna,Atalanta,1545.84,1573.42,6.0,6.0,5.0,8.0,3.0,1.0,H,2.5,3.2,2.88,2.17,1.66
I1,2011-10-30,Cagliari,Lazio,1580.69,1693.18,3.0,7.0,7.0,11.0,0.0,3.0,A,2.5,3.2,2.88,2.15,1.67
I1,2011-10-30,Fiorentina,Genoa,1645.82,1615.83,2.0,3.0,5.0,5.0,1.0,0.0,H,2.0,3.2,4.0,2.03,1.76
I1,2011-10-30,Lecce,Novara,1508.12,1474.78,1.0,1.0,1.0,2.0,1.0,1.0,D,2.2,3.3,3.3,1.97,1.81
I1,2011-10-30,Parma,Cesena,1603.0,1509.35,3.0,6.0,2.0,3.0,2.0,0.0,H,1.8,3.25,5.0,2.16,1.66
I1,2011-10-30,Siena,Chievo,1571.19,1575.47,5.0,8.0,1.0,5.0,4.0,1.0,H,2.1,3.2,3.6,2.33,1.56
I1,2011-10-30,Udinese,Palermo,1718.17,1611.53,4.0,8.0,3.0,7.0,1.0,0.0,H,1.67,3.6,5.5,1.83,1.94
D1,2011-10-30,FC Koln,Augsburg,1664.03,1596.89,3.0,9.0,4.0,6.0,3.0,0.0,H,1.91,3.5,4.0,1.69,2.12
D1,2011-10-30,Hamburg,Kaiserslautern,1667.85,1648.73,4.0,7.0,6.0,9.0,1.0,1.0,D,1.91,3.4,4.0,1.82,1.95
E0,2011-10-30,Tottenham,QPR,1819.92,1585.94,7.0,13.0,4.0,8.0,3.0,1.0,H,1.36,4.75,9.0,1.57,2.28
E0,2011-10-31,Stoke,Newcastle,1705.23,1736.19,3.0,4.0,7.0,11.0,1.0,3.0,A,2.1,3.2,3.8,2.19,1.64
SP1,2011-10-31,Sevilla,Granada,1762.43,1575.64,5.0,9.0,1.0,2.0,1.0,2.0,A,1.4,4.5,8.0,1.74,2.04
D1,2011-11-04,Mainz,Stuttgart,1671.18,1753.81,1.0,2.0,5.0,8.0,3.0,1.0,H,2.5,3.4,2.7,1.93,1.86
I1,2011-11-05,Novara,Roma,1474.78,1660.65,2.0,3.0,3.0,6.0,0.0,2.0,A,4.0,3.4,1.91,1.92,1.86
I1,2011-11-05,Palermo,Bologna,1611.53,1545.84,3.0,6.0,6.0,9.0,3.0,1.0,H,1.67,3.5,5.5,1.92,1.86
SP1,2011-11-05,Betis,Malaga,1648.77,1696.92,0.0,0.0,3.0,6.0,0.0,0.0,D,2.63,3.25,2.63,2.1,1.71
SP1,2011-11-05,Levante,Valencia,1725.33,1813.97,6.0,12.0,7.0,11.0,0.0,2.0,A,3.0,3.25,2.38,2.1,1.7
SP1,2011-11-05,Mallorca,Sevilla,1654.21,1747.54,1.0,3.0,2.0,6.0,0.0,0.0,D,3.0,3.2,2.38,2.14,1.68
F1,2011-11-05,Lille,Evian Thonon Gaillard,1772.48,1534.31,7.0,11.0,4.0,5.0,1.0,1.0,D,1.36,4.5,9.0,1.81,1.97
D1,2011-11-05,Dortmund,Wolfsburg,1820.81,1683.27,7.0,13.0,4.0,7.0,5.0,1.0,H,1.33,4.75,9.5,1.58,2.28
D1,2011-11-05,Hertha,MGladbach,1709.0,1694.09,4.0,7.0,4.0,7.0,1.0,2.0,A,2.25,3.3,3.2,2.0,1.79
D1,2011-11-05,Hoffenheim,Kaiserslautern,1699.19,1666.37,3.0,4.0,7.0,7.0,1.0,1.0,D,1.67,3.8,5.0,1.96,1.81
D1,2011-11-05,Leverkusen,Hamburg,1786.46,1670.66,4.0,7.0,5.0,8.0,2.0,2.0,D,1.62,3.75,5.5,1.61,2.21
D1,2011-11-05,Nurnberg,Freiburg,1673.08,1608.75,1.0,2.0,0.0,3.0,1.0,2.0,A,1.73,3.5,5.0,1.8,1.98
D1,2011-11-05,Werder Bremen,FC Koln,1747.34,1674.29,4.0,7.0,6.0,9.0,3.0,2.0,H,1.44,4.2,7.5,1.48,2.51
E0,2011-11-05,Arsenal,West Brom,1859.61,1671.26,9.0,12.0,6.0,8.0,3.0,0.0,H,1.4,4.5,8.5,1.58,2.25
E0,2011-11-05,Aston Villa,Norwich,1726.35,1606.03,1.0,5.0,5.0,8.0,3.0,2.0,H,1.83,3.5,4.5,1.85,1.93
E0,2011-11-05,Blackburn,Chelsea,1656.22,1888.66,2.0,2.0,3.0,9.0,0.0,1.0,A,7.5,4.33,1.44,1.56,2.31
E0,2011-11-05,Liverpool,Swansea,1820.68,1625.53,5.0,11.0,4.0,7.0,0.0,0.0,D,1.29,5.5,10.0,1.6,2.22
E0,2011-11-05,Man United,Sunderland,1957.05,1678.79,4.0,8.0,4.0,5.0,1.0,0.0,H,1.25,5.5,13.0,1.48,2.5
E0,2011-11-05,Newcastle,Everton,1759.4,1763.18,7.0,13.0,3.0,3.0,2.0,1.0,H,2.25,3.25,3.3,2.02,1.76
E0,2011-11-05,QPR,Man City,1603.4,1902.17,4.0,5.0,9.0,15.0,2.0,3.0,A,10.0,5.0,1.33,1.53,2.37
D1,2011-11-06,Augsburg,Bayern Munich,1599.5,1915.14,4.0,5.0,6.0,10.0,1.0,2.0,A,15.0,6.0,1.2,1.5,2.46
D1,2011-11-06,Hannover,Schalke 04,1726.67,1772.72,3.0,7.0,6.0,12.0,2.0,2.0,D,2.7,3.4,2.5,1.87,1.91
E0,2011-11-06,Bolton,Stoke,1630.8,1706.88,3.0,3.0,3.0,4.0,5.0,0.0,H,2.4,3.3,3.0,1.91,1.87
E0,2011-11-06,Fulham,Tottenham,1722.37,1837.39,3.0,7.0,7.0,13.0,1.0,3.0,A,3.25,3.3,2.25,1.85,1.92
E0,2011-11-06,Wolves,Wigan,1614.75,1611.52,1.0,1.0,0.0,0.0,3.0,1.0,H,1.91,3.3,4.33,1.96,1.82
F1,2011-11-06,Auxerre,Toulouse,1645.75,1653.73,0.0,4.0,5.0,8.0,2.0,0.0,H,2.4,3.0,3.2,2.37,1.53
F1,2011-11-06,Bordeaux,Paris SG,1634.95,1729.01,4.0,5.0,9.0,15.0,1.0,1.0,D,3.4,3.0,2.3,2.09,1.71
F1,2011-11-06,Caen,Dijon,1602.54,1508.08,1.0,5.0,0.0,2.0,3.0,0.0,H,1.83,3.25,4.75,2.13,1.68
F1,2011-11-06,Lorient,Ajaccio,1636.99,1474.91,1.0,5.0,0.0,2.0,2.0,0.0,H,1.44,4.0,8.0,2.06,1.74
F1,2011-11-06,Marseille,Nice,1754.52,1574.18,7.0,9.0,4.0,6.0,2.0,0.0,H,1.44,4.0,8.0,1.94,1.84
F1,2011-11-06,Nancy,Brest,1590.95,1576.17,3.0,4.0,5.0,7.0,2.0,1.0,H,2.3,3.1,3.25,2.54,1.47
F1,2011-11-06,Rennes,Valenciennes,1667.05,1617.22,6.0,7.0,4.0,5.0,1.0,1.0,D,1.8,3.25,5.0,2.17,1.66
F1,2011-11-06,Sochaux,Lyon,1616.11,1760.19,2.0,5.0,6.0,9.0,2.0,1.0,H,3.2,3.1,2.3,1.95,1.83
F1,2011-11-06,St Etienne,Montpellier,1613.46,1663.5,6.0,8.0,9.0,10.0,1.0,1.0,D,2.5,3.1,2.9,2.14,1.68
I1,2011-11-06,Atalanta,Cagliari,1573.42,1580.69,4.0,5.0,2.0,6.0,1.0,0.0,H,2.1,3.25,3.5,2.15,1.68
I1,2011-11-06,Cesena,Lecce,1509.35,1508.12,1.0,3.0,1.0,2.0,0.0,1.0,A,2.0,3.2,4.0,2.24,1.62
I1,2011-11-06,Chievo,Fiorentina,1575.47,1645.82,0.0,2.0,4.0,5.0,1.0,0.0,H,2.7,3.1,2.7,2.3,1.56
I1,2011-11-06,Lazio,Parma,1693.18,1603.0,7.0,13.0,3.0,9.0,1.0,0.0,H,1.57,3.6,6.5,1.86,1.92
I1,2011-11-06,Milan,Catania,1792.49,1608.98,9.0,12.0,5.0,9.0,4.0,0.0,H,1.33,4.5,11.0,1.71,2.1
I1,2011-11-06,Udinese,Siena,1718.17,1571.19,6.0,10.0,7.0,8.0,2.0,1.0,H,1.62,3.6,6.0,1.99,1.8
SP1,2011-11-06,Ath Bilbao,Barcelona,1729.32,2050.99,5.0,11.0,7.0,13.0,2.0,2.0,D,11.0,6.5,1.22,1.49,2.48
SP1,2011-11-06,Espanol,Villarreal,1669.36,1718.08,6.0,9.0,3.0,5.0,0.0,0.0,D,1.85,3.4,4.33,2.23,1.62
SP1,2011-11-06,Getafe,Ath Madrid,1640.18,1731.75,2.0,3.0,4.0,6.0,3.0,2.0,H,3.0,3.25,2.38,1.96,1.82
SP1,2011-11-06,Granada,Santander,1578.73,1654.61,3.0,4.0,4.0,5.0,0.0,0.0,D,2.1,3.25,3.5,2.29,1.56
SP1,2011-11-06,Real Madrid,Osasuna,2009.66,1708.84,9.0,15.0,7.0,8.0,7.0,1.0,H,1.06,11.0,29.0,1.31,3.2
SP1,2011-11-06,Vallecano,Sociedad,1634.93,1616.43,6.0,7.0,1.0,1.0,4.0,0.0,H,1.91,3.4,4.0,2.23,1.63
SP1,2011-11-06,Zaragoza,Sp Gijon,1657.63,1655.62,0.0,4.0,7.0,7.0,2.0,2.0,D,2.1,3.3,3.5,2.07,1.73
F1,2011-11-18,Lyon,Rennes,1737.99,1643.75,3.0,6.0,4.0,7.0,1.0,2.0,A,1.8,3.25,5.0,2.11,1.7
F1,2011-11-18,Toulouse,Lille,1637.73,1751.76,4.0,5.0,5.0,11.0,0.0,0.0,D,3.0,3.0,2.5,2.41,1.53
D1,2011-11-18,Kaiserslautern,Leverkusen,1668.13,1773.78,5.0,8.0,4.0,8.0,0.0,2.0,A,2.88,3.4,2.38,1.94,1.85
D1,2011-11-19,Bayern Munich,Dortmund,1918.97,1829.57,6.0,10.0,7.0,13.0,0.0,1.0,A,1.62,3.8,5.5,1.59,2.26
D1,2011-11-19,Freiburg,Hertha,1619.08,1698.06,3.0,6.0,4.0,7.0,2.0,2.0,D,2.6,3.4,2.6,1.74,2.05
D1,2011-11-19,MGladbach,Werder Bremen,1703.22,1751.12,6.0,7.0,7.0,7.0,5.0,0.0,H,2.5,3.3,2.75,1.83,1.96
D1,2011-11-19,Schalke 04,Nurnberg,1764.57,1660.95,7.0,10.0,1.0,2.0,4.0,0.0,H,1.75,3.5,4.75,1.73,2.07
D1,2011-11-19,Wolfsburg,Hannover,1675.45,1732.6,1.0,4.0,4.0,7.0,4.0,1.0,H,2.3,3.4,3.0,1.74,2.05
E0,2011-11-19,Everton,Wolves,1755.36,1622.6,3.0,3.0,4.0,4.0,2.0,1.0,H,1.57,3.75,6.5,1.87,1.9
E0,2011-11-19,Man City,Newcastle,1913.84,1764.75,9.0,15.0,9.0,13.0,3.0,1.0,H,1.3,5.5,10.0,1.53,2.39
E0,2011-11-19,Norwich,Arsenal,1601.04,1857.87,2.0,5.0,9.0,12.0,1.0,2.0,A,5.5,3.6,1.67,1.59,2.26
E0,2011-11-19,Stoke,QPR,1691.98,1599.41,0.0,3.0,3.0,4.0,2.0,3.0,A,1.83,3.5,4.5,2.04,1.75
E0,2011-11-19,Sunderland,Fulham,1675.91,1714.09,4.0,5.0,3.0,6.0,0.0,0.0,D,2.3,3.25,3.2,2.07,1.72
E0,2011-11-19,Swansea,Man United,1630.62,1958.01,5.0,8.0,6.0,10.0,0.0,1.0,A,6.5,4.2,1.5,1.79,1.99
E0,2011-11-19,West Brom,Bolton,1665.37,1648.39,3.0,7.0,3.0,6.0,2.0,1.0,H,2.0,3.4,3.8,1.79,1.99
E0,2011-11-19,Wigan,Blackburn,1601.2,1650.93,0.0,0.0,1.0,2.0,3.0,3.0,D,2.5,3.25,2.88,1.88,1.89
SP1,2011-11-19,Barcelona,Zaragoza,2054.15,1662.05,7.0,11.0,1.0,4.0,4.0,0.0,H,1.06,12.0,26.0,1.28,3.44
SP1,2011-11-19,Valencia,Real Madrid,1838.8,2025.42,9.0,11.0,9.0,15.0,2.0,3.0,A,6.0,4.0,1.53,1.53,2.37
SP1,2011-11-19,Villarreal,Betis,1716.0,1654.6,4.0,5.0,1.0,1.0,1.0,0.0,H,2.0,3.3,3.8,2.17,1.66
F1,2011-11-19,Ajaccio,Caen,1463.99,1602.39,0.0,1.0,3.0,5.0,2.0,2.0,D,3.2,3.0,2.4,2.13,1.66
F1,2011-11-19,Dijon,Bordeaux,1494.46,1628.4,0.0,1.0,5.0,6.0,2.0,0.0,H,3.1,3.1,2.4,2.15,1.65
F1,2011-11-19,Evian Thonon Gaillard,Lorient,1534.62,1634.14,5.0,6.0,4.0,7.0,2.0,1.0,H,2.75,3.0,2.75,2.29,1.56
F1,2011-11-19,Montpellier,Marseille,1657.57,1756.36,7.0,11.0,9.0,11.0,1.0,0.0,H,2.8,3.1,2.63,2.07,1.72
F1,2011-11-19,Nice,St Etienne,1563.7,1605.62,1.0,5.0,4.0,8.0,0.0,2.0,A,2.4,3.0,3.2,2.39,1.51
I1,2011-11-19,Fiorentina,Milan,1634.76,1790.39,3.0,5.0,9.0,15.0,0.0,0.0,D,3.5,3.25,2.1,2.03,1.75
I1,2011-11-19,Inter,Cagliari,1737.65,1571.28,4.0,4.0,1.0,3.0,2.0,1.0,H,1.53,3.8,6.5,1.89,1.89
I1,2011-11-19,Napoli,Lazio,1716.13,1697.74,4.0,7.0,7.0,13.0,0.0,0.0,D,2.05,3.25,3.75,2.19,1.65
F1,2011-11-20,Brest,Sochaux,1563.48,1618.69,4.0,6.0,5.0,8.0,2.0,0.0,H,2.25,3.0,3.5,2.16,1.64
F1,2011-11-20,Paris SG,Nancy,1722.93,1589.87,7.0,13.0,6.0,7.0,0.0,1.0,A,1.3,5.0,11.0,1.8,1.98
F1,2011-11-20,Valenciennes,Auxerre,1613.66,1647.97,2.0,5.0,3.0,4.0,2.0,1.0,H,2.25,3.1,3.4,2.32,1.55
SP1,2011-11-20,Ath Madrid,Levante,1740.83,1721.36,3.0,5.0,3.0,9.0,3.0,2.0,H,1.57,4.0,5.5,1.82,1.96
SP1,2011-11-20,Osasuna,Vallecano,1712.56,1652.93,4.0,7.0,6.0,9.0,0.0,0.0,D,1.91,3.4,4.0,2.14,1.68
SP1,2011-11-20,Sevilla,Ath Bilbao,1754.03,1748.22,2.0,6.0,5.0,9.0,1.0,2.0,A,1.91,3.5,4.0,1.97,1.81
SP1,2011-11-20,Sociedad,Espanol,1612.06,1674.91,0.0,1.0,4.0,10.0,0.0,0.0,D,2.25,3.25,3.2,2.28,1.6
SP1,2011-11-20,Sp Gijon,Getafe,1664.82,1655.46,5.0,8.0,4.0,6.0,2.0,1.0,H,2.2,3.2,3.4,2.17,1.66
I1,2011-11-20,Bologna,Cesena,1536.24,1496.65,6.0,9.0,1.0,2.0,0.0,1.0,A,1.91,3.3,4.2,2.31,1.58
I1,2011-11-20,Catania,Chievo,1600.51,1580.97,4.0,8.0,3.0,4.0,1.0,2.0,A,1.91,3.3,4.2,2.29,1.59
I1,2011-11-20,Genoa,Novara,1613.04,1464.9,4.0,5.0,2.0,2.0,1.0,0.0,H,1.57,3.75,6.0,1.8,1.99
